token_id,symbol,name,url
115,veJBX-115,Juicebox's Governance Token No. 115,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/115.json
116,veJBX-116,Juicebox's Governance Token No. 116,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/116.json
117,veJBX-117,Juicebox's Governance Token No. 117,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/117.json
118,veJBX-118,Juicebox's Governance Token No. 118,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/118.json
119,veJBX-119,Juicebox's Governance Token No. 119,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/119.json
120,veJBX-120,Juicebox's Governance Token No. 120,https://gateway.pinata.cloud/ipfs/bafybeicxooyu4ug6yd2lkbmxejnez4acetf23fmpxhrych3faonajx2t3q/120.json
121,veJBX-121,Juicebox's Governance Token No. 121,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/121.json
122,veJBX-122,Juicebox's Governance Token No. 122,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/122.json
123,veJBX-123,Juicebox's Governance Token No. 123,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/123.json
124,veJBX-124,Juicebox's Governance Token No. 124,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/124.json
125,veJBX-125,Juicebox's Governance Token No. 125,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/125.json
126,veJBX-126,Juicebox's Governance Token No. 126,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/126.json
127,veJBX-127,Juicebox's Governance Token No. 127,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/127.json
128,veJBX-128,Juicebox's Governance Token No. 128,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/128.json
129,veJBX-129,Juicebox's Governance Token No. 129,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/129.json
130,veJBX-130,Juicebox's Governance Token No. 130,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/130.json
131,veJBX-131,Juicebox's Governance Token No. 131,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/131.json
132,veJBX-132,Juicebox's Governance Token No. 132,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/132.json
